Date,Close/Last,Volume,Open,High,Low
10/31/2025,$173.86,10953270,$178.95,$179.76,$171.69
10/30/2025,$173.61,9394477,$176.925,$178.23,$172.69
10/29/2025,$179.01,10790100,$180.00,$182.19,$176.30
10/28/2025,$178.96,7167845,$173.425,$179.60,$172.80
10/27/2025,$175.06,9929506,$174.78,$176.88,$172.635
10/24/2025,$172.95,8382276,$168.50,$174.74,$168.50
10/23/2025,$167.03,6171509,$162.50,$167.67,$162.1407
10/22/2025,$162.01,6207043,$162.49,$163.35,$159.2342
10/21/2025,$162.64,6138473,$164.79,$165.20,$161.11
10/20/2025,$164.71,6266170,$159.425,$165.08,$159.425
10/17/2025,$157.76,7595124,$155.88,$158.9067,$154.53
10/16/2025,$156.57,8937717,$160.76,$164.95,$155.89
10/15/2025,$156.21,6010040,$154.95,$158.665,$154.244
10/14/2025,$152.88,8698219,$148.42,$154.9199,$145.16
10/13/2025,$153.66,7986449,$154.115,$154.9716,$151.10
10/10/2025,$151.02,12431510,$164.01,$165.2535,$150.6019
10/09/2025,$163.87,7050463,$166.695,$167.5991,$162.4703
10/08/2025,$166.43,7366628,$163.00,$167.54,$163.00
10/07/2025,$161.28,6971906,$165.00,$168.3975,$160.74
10/06/2025,$164.50,11317600,$166.55,$169.69,$162.81
10/03/2025,$161.14,15740150,$152.88,$162.60,$152.50
10/02/2025,$151.30,7272336,$151.25,$151.47,$147.855
10/01/2025,$149.57,6733313,$146.28,$151.7435,$146.10
09/30/2025,$148.61,9254605,$147.99,$151.78,$145.47
09/29/2025,$149.00,14702730,$141.75,$149.58,$140.91
09/26/2025,$140.25,7259536,$143.12,$144.00,$139.50
09/25/2025,$143.45,8511187,$145.00,$145.14,$142.09
09/24/2025,$148.83,5559529,$150.79,$152.31,$148.28
09/23/2025,$149.94,7376009,$157.10,$157.1897,$149.10
09/22/2025,$157.12,7020654,$153.18,$159.01,$151.81
09/19/2025,$153.30,8812925,$151.96,$155.13,$151.75
09/18/2025,$152.11,6485760,$149.50,$152.93,$148.19
09/17/2025,$147.87,4291166,$148.47,$149.10,$145.3701
09/16/2025,$147.21,5453814,$149.09,$150.17,$145.20
09/15/2025,$147.89,6714579,$144.24,$148.20,$142.89
09/12/2025,$143.38,4911589,$143.52,$144.62,$141.52
09/11/2025,$145.03,6051931,$142.05,$146.9899,$142.05
09/10/2025,$142.20,7362068,$144.55,$145.46,$141.30
09/09/2025,$143.44,5748594,$145.025,$146.61,$142.85
09/08/2025,$146.22,5782068,$147.56,$148.57,$144.0784
09/05/2025,$146.82,5727702,$146.59,$147.97,$144.92
09/04/2025,$145.15,6538657,$140.905,$145.61,$140.0732
09/03/2025,$140.22,3531532,$140.00,$140.9865,$138.1127
09/02/2025,$139.04,5082282,$136.95,$139.32,$133.40
08/29/2025,$141.28,4617005,$141.43,$143.09,$139.91
08/28/2025,$141.54,6339616,$140.82,$144.20,$140.59
